Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Solomon Islands,SLB,Rule of Law: Estimate,RL.EST,-0.262915134429932
Solomon Islands,SLB,Regulatory Quality: Estimate,RQ.EST,-0.780060708522797
Somalia,SOM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Somalia,SOM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Somalia,SOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.3
Somalia,SOM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Somalia,SOM,Control of Corruption: Estimate,CC.EST,-1.73283362388611
Somalia,SOM,Government Effectiveness: Estimate,GE.EST,-1.98020255565643
Somalia,SOM,Rule of Law: Estimate,RL.EST,-2.21200466156006
Somalia,SOM,Regulatory Quality: Estimate,RQ.EST,-1.87981820106506
South Africa,ZAF,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
South Africa,ZAF,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
South Africa,ZAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.7
South Africa,ZAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,-0.284670442342758
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST,-0.256946682929993
South Africa,ZAF,Rule of Law: Estimate,RL.EST,0.0862350836396217
South Africa,ZAF,Regulatory Quality: Estimate,RQ.EST,-0.223697945475578
South Sudan,SSD,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
South Sudan,SSD,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
South Sudan,SSD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.4
South Sudan,SSD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,-1.96955537796021
South Sudan,SSD,Government Effectiveness: Estimate,GE.EST,-2.32788825035095
South Sudan,SSD,Rule of Law: Estimate,RL.EST,-2.13823580741882
South Sudan,SSD,Regulatory Quality: Estimate,RQ.EST,-2.11724495887756
Spain,ESP,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Spain,ESP,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Spain,ESP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Spain,ESP,Control of Corruption: Estimate,CC.EST,0.629368722438812
Spain,ESP,Government Effectiveness: Estimate,GE.EST,0.752065539360046
Spain,ESP,Rule of Law: Estimate,RL.EST,0.822885692119598
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,0.693764328956604
Sri Lanka,LKA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Sri Lanka,LKA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,-0.383976995944977
Sri Lanka,LKA,Government Effectiveness: Estimate,GE.EST,-0.25227889418602
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,-0.0906768143177032
Sri Lanka,LKA,Regulatory Quality: Estimate,RQ.EST,-0.507761836051941
St. Kitts and Nevis,KNA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
St. Kitts and Nevis,KNA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
St. Kitts and Nevis,KNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Kitts and Nevis,KNA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
St. Kitts and Nevis,KNA,Control of Corruption: Estimate,CC.EST,0.413433611392975
St. Kitts and Nevis,KNA,Government Effectiveness: Estimate,GE.EST,0.380410820245743
St. Kitts and Nevis,KNA,Rule of Law: Estimate,RL.EST,0.479547560214996
St. Kitts and Nevis,KNA,Regulatory Quality: Estimate,RQ.EST,0.541928887367249
St. Lucia,LCA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
St. Lucia,LCA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
St. Lucia,LCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Lucia,LCA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
St. Lucia,LCA,Control of Corruption: Estimate,CC.EST,0.54412841796875
St. Lucia,LCA,Government Effectiveness: Estimate,GE.EST,0.0738346204161644
St. Lucia,LCA,Rule of Law: Estimate,RL.EST,0.605028092861176
St. Lucia,LCA,Regulatory Quality: Estimate,RQ.EST,0.3971788585186
St. Vincent and the Grenadines,VCT,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
St. Vincent and the Grenadines,VCT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
St. Vincent and the Grenadines,VCT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Vincent and the Grenadines,VCT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,CC.EST,0.737308144569397
St. Vincent and the Grenadines,VCT,Government Effectiveness: Estimate,GE.EST,0.0738346204161644
St. Vincent and the Grenadines,VCT,Rule of Law: Estimate,RL.EST,0.57221245765686
St. Vincent and the Grenadines,VCT,Regulatory Quality: Estimate,RQ.EST,0.317606389522552
Sudan,SDN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Sudan,SDN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sudan,SDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,66
Sudan,SDN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sudan,SDN,Control of Corruption: Estimate,CC.EST,-1.50206708908081
Sudan,SDN,Government Effectiveness: Estimate,GE.EST,-1.97706210613251
Sudan,SDN,Rule of Law: Estimate,RL.EST,-1.6741771697998
Sudan,SDN,Regulatory Quality: Estimate,RQ.EST,-1.6031391620636
Suriname,SUR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Suriname,SUR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Suriname,SUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6
Suriname,SUR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Suriname,SUR,Control of Corruption: Estimate,CC.EST,-0.404351592063904
Suriname,SUR,Government Effectiveness: Estimate,GE.EST,-0.967238128185272
Suriname,SUR,Rule of Law: Estimate,RL.EST,-0.0622574500739574
Suriname,SUR,Regulatory Quality: Estimate,RQ.EST,-0.728055536746979
Sweden,SWE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Sweden,SWE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sweden,SWE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2.0282461643219
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,1.60138332843781
Sweden,SWE,Rule of Law: Estimate,RL.EST,1.60402345657349
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,1.71801710128784
Switzerland,CHE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Switzerland,CHE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Switzerland,CHE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Switzerland,CHE,Control of Corruption: Estimate,CC.EST,2.02199912071228
Switzerland,CHE,Government Effectiveness: Estimate,GE.EST,2.13492703437805
Switzerland,CHE,Rule of Law: Estimate,RL.EST,1.76172566413879
Switzerland,CHE,Regulatory Quality: Estimate,RQ.EST,1.72938001155853
Syrian Arab Republic,SYR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Syrian Arab Republic,SYR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Syrian Arab Republic,SYR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.4
Syrian Arab Republic,SYR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Syrian Arab Republic,SYR,Control of Corruption: Estimate,CC.EST,-1.7502247095108
Syrian Arab Republic,SYR,Government Effectiveness: Estimate,GE.EST,-1.78816211223602
Syrian Arab Republic,SYR,Rule of Law: Estimate,RL.EST,-2.03518009185791
Syrian Arab Republic,SYR,Regulatory Quality: Estimate,RQ.EST,-1.81011295318604
Tajikistan,TJK,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Tajikistan,TJK,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Tajikistan,TJK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Tajikistan,TJK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Tajikistan,TJK,Control of Corruption: Estimate,CC.EST,-1.37873339653015
Tajikistan,TJK,Government Effectiveness: Estimate,GE.EST,-0.772318005561829
Tajikistan,TJK,Rule of Law: Estimate,RL.EST,-1.27723121643066
Tajikistan,TJK,Regulatory Quality: Estimate,RQ.EST,-1.17822289466858
Tanzania,TZA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Tanzania,TZA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Tanzania,TZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.3
Tanzania,TZA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Tanzania,TZA,Control of Corruption: Estimate,CC.EST,-0.319897323846817
Tanzania,TZA,Government Effectiveness: Estimate,GE.EST,-0.455080926418304
Tanzania,TZA,Rule of Law: Estimate,RL.EST,-0.373498290777206
Tanzania,TZA,Regulatory Quality: Estimate,RQ.EST,-0.588394701480865
Thailand,THA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Thailand,THA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Thailand,THA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Thailand,THA,Control of Corruption: Estimate,CC.EST,-0.489050775766373
Thailand,THA,Government Effectiveness: Estimate,GE.EST,0.171705812215805
Thailand,THA,Rule of Law: Estimate,RL.EST,0.244872748851776
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,0.158257782459259
Timor-Leste,TLS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Timor-Leste,TLS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Timor-Leste,TLS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Timor-Leste,TLS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Timor-Leste,TLS,Control of Corruption: Estimate,CC.EST,-0.22670416533947
Timor-Leste,TLS,Government Effectiveness: Estimate,GE.EST,-0.841954410076141
Timor-Leste,TLS,Rule of Law: Estimate,RL.EST,-0.834021985530853
Timor-Leste,TLS,Regulatory Quality: Estimate,RQ.EST,-0.487927585840225
Togo,TGO,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Togo,TGO,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Togo,TGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,59.2
Togo,TGO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Togo,TGO,Control of Corruption: Estimate,CC.EST,-0.619174957275391
Togo,TGO,Government Effectiveness: Estimate,GE.EST,-0.578052043914795
Togo,TGO,Rule of Law: Estimate,RL.EST,-0.527499735355377
Togo,TGO,Regulatory Quality: Estimate,RQ.EST,-0.493230193853378
Tonga,TON,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Tonga,TON,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Tonga,TON,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Tonga,TON,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Tonga,TON,Control of Corruption: Estimate,CC.EST,-0.308315753936768
Tonga,TON,Government Effectiveness: Estimate,GE.EST,-0.115239478647709
Tonga,TON,Rule of Law: Estimate,RL.EST,0.548529505729675
Tonga,TON,Regulatory Quality: Estimate,RQ.EST,-0.393207430839539
Trinidad and Tobago,TTO,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Trinidad and Tobago,TTO,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Trinidad and Tobago,TTO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.7
Trinidad and Tobago,TTO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Trinidad and Tobago,TTO,Control of Corruption: Estimate,CC.EST,-0.374148547649384
Trinidad and Tobago,TTO,Government Effectiveness: Estimate,GE.EST,-0.0436432547867298
Trinidad and Tobago,TTO,Rule of Law: Estimate,RL.EST,-0.283585637807846
Trinidad and Tobago,TTO,Regulatory Quality: Estimate,RQ.EST,-0.130735039710999
Tunisia,TUN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Tunisia,TUN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Tunisia,TUN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Tunisia,TUN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Tunisia,TUN,Control of Corruption: Estimate,CC.EST,-0.341899782419205
Tunisia,TUN,Government Effectiveness: Estimate,GE.EST,-0.300515085458755
Tunisia,TUN,Rule of Law: Estimate,RL.EST,-0.138983190059662
Tunisia,TUN,Regulatory Quality: Estimate,RQ.EST,-0.6191326379776
Turkiye,TUR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Turkiye,TUR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Turkiye,TUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Turkiye,TUR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Turkiye,TUR,Control of Corruption: Estimate,CC.EST,-0.50248908996582
Turkiye,TUR,Government Effectiveness: Estimate,GE.EST,-0.247911587357521
Turkiye,TUR,Rule of Law: Estimate,RL.EST,-0.511972904205322
Turkiye,TUR,Regulatory Quality: Estimate,RQ.EST,-0.229510217905045
Turkmenistan,TKM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Turkmenistan,TKM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Turkmenistan,TKM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Turkmenistan,TKM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Turkmenistan,TKM,Control of Corruption: Estimate,CC.EST,-1.42362427711487
Turkmenistan,TKM,Government Effectiveness: Estimate,GE.EST,-1.2064995765686
Turkmenistan,TKM,Rule of Law: Estimate,RL.EST,-1.48657822608948
Turkmenistan,TKM,Regulatory Quality: Estimate,RQ.EST,-2.06809759140015
Tuvalu,TUV,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Tuvalu,TUV,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Tuvalu,TUV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Tuvalu,TUV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Tuvalu,TUV,Control of Corruption: Estimate,CC.EST,0.646379947662354
Tuvalu,TUV,Government Effectiveness: Estimate,GE.EST,-0.449751287698746
